ZipCode,City,State,Metro,CountyName,2016_AvgHomeValue
34984,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,186428
28698,Zionville,NC,Boone,Watauga County,186423
76685,Temple,TX,Killeen-Temple,Bell County,186419
39047,Brandon,MS,Jackson,Rankin County,186341
84761,Parowan,UT,Cedar City,Iron County,186334
29710,Clover,SC,Charlotte-Concord-Gastonia,York County,186329
95351,Modesto,CA,Modesto,Stanislaus County,186322
18037,North Whitehall Township,PA,Allentown-Bethlehem-Easton,Lehigh County,186317
05470,Fairfield,VT,Burlington-South Burlington,Franklin County,186306
33127,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,186304
61550,Morton,IL,Peoria,Tazewell County,186301
29860,North Augusta,SC,Augusta-Richmond County,Aiken County,186299
89119,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,186293
23086,King William,VA,Richmond,King William County,186284
50063,Dallas Center,IA,Des Moines-West Des Moines,Dallas County,186280
48823,East Lansing,MI,Lansing-East Lansing,Ingham County,186268
19952,Harrington,DE,Dover,Kent County,186252
17402,York Township,PA,York-Hanover,York County,186245
58256,Manvel,ND,Grand Forks,Grand Forks County,186209
03852,Milton,NH,Boston-Cambridge-Newton,Strafford County,186167
03273,Sutton,NH,Concord,Merrimack County,186159
37862,Sevierville,TN,Sevierville,Sevier County,186139
33756,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,186122
35748,Gurley,AL,Huntsville,Madison County,186085
60109,Burlington,IL,Chicago-Naperville-Elgin,Kane County,186083
08205,Galloway Township,NJ,Atlantic City-Hammonton,Atlantic County,186080
59421,Cascade,MT,Great Falls,Cascade County,186072
96035,Gerber,CA,Red Bluff,Tehama County,186062
98409,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,186014
05768,Rupert,VT,Bennington,Bennington County,186011
50001,Ackworth,IA,Des Moines-West Des Moines,Warren County,185982
00791,Humacao,NM,Las Vegas,San Miguel County,185976
52073,Sherrill,IA,Dubuque,Dubuque County,185947
43013,Hartford,OH,Columbus,Licking County,185942
70121,Jefferson,LA,New Orleans-Metairie,Jefferson Parish,185938
84039,Lapoint,UT,Vernal,Uintah County,185925
03741,Canaan,NH,Claremont-Lebanon,Grafton County,185888
03220,Belmont,NH,Laconia,Belknap County,185873
13692,Town of Orleans,NY,Watertown-Fort Drum,Jefferson County,185862
91934,Jacumba,CA,San Diego-Carlsbad,San Diego County,185852
88008,Santa Teresa,NM,Las Cruces,Dona Ana County,185839
53184,Walworth,WI,Whitewater-Elkhorn,Walworth County,185834
08887,Readington Township,NJ,New York-Newark-Jersey City,Hunterdon County,185821
75154,Red Oak,TX,Dallas-Fort Worth-Arlington,Ellis County,185805
98632,Longview,WA,Longview,Cowlitz County,185802
77464,Orchard,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,185799
77510,Santa Fe,TX,Houston-The Woodlands-Sugar Land,Galveston County,185779
49333,Middleville,MI,Grand Rapids-Wyoming,Barry County,185776
25314,Charleston,WV,Charleston,Kanawha County,185750
47558,Montgomery,IN,Washington,Daviess County,185722
97064,Vernonia,OR,Portland-Vancouver-Hillsboro,Columbia County,185695
08012,Blackwood,NJ,Philadelphia-Camden-Wilmington,Camden County,185689
75640,Diana,TX,Longview,Upshur County,185675
27572,Rougemont,NC,Durham-Chapel Hill,Person County,185667
84307,Corinne,UT,Ogden-Clearfield,Box Elder County,185636
97355,Lebanon,OR,Albany,Linn County,185627
72122,Paron,AR,Little Rock-North Little Rock-Conway,Saline County,185619
45011,Hamilton,OH,Cincinnati,Butler County,185585
87120,Albuquerque,NM,Albuquerque,Bernalillo County,185579
60098,Woodstock,IL,Chicago-Naperville-Elgin,McHenry County,185565
33812,Lakeland,FL,Lakeland-Winter Haven,Polk County,185561
80726,Crook,CO,Sterling,Logan County,185551
29680,Simpsonville,SC,Greenville-Anderson-Mauldin,Greenville County,185543
27953,Manns Harbor,NC,Kill Devil Hills,Dare County,185504
85554,Young,AZ,Payson,Gila County,185472
65256,Harrisburg,MO,Columbia,Boone County,185469
14712,Ellery,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,185465
12472,Town Of Rosendale,NY,Kingston,Ulster County,185460
50073,Elkhart,IA,Des Moines-West Des Moines,Polk County,185438
04008,Bowdoinham,ME,Portland-South Portland,Sagadahoc County,185405
81504,Grand Junction,CO,Grand Junction,Mesa County,185379
23304,Smithfield,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,185374
96729,Hoolehua,HI,Kahului-Wailuku-Lahaina,Maui County,185357
55969,Rollingstone,MN,Winona,Winona County,185355
53505,Bradford,WI,Janesville-Beloit,Rock County,185351
48895,Williamston,MI,Lansing-East Lansing,Ingham County,185348
76078,New Fairview,TX,Dallas-Fort Worth-Arlington,Wise County,185340
70065,Kenner,LA,New Orleans-Metairie,Jefferson Parish,185304
46260,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,185265
55935,Fountain,MN,Rochester,Fillmore County,185256
04347,Hallowell,ME,Augusta-Waterville,Kennebec County,185248
48160,Milan,MI,Ann Arbor,Washtenaw County,185229
02905,Cranston,RI,Providence-Warwick,Providence County,185206
52233,Hiawatha,IA,Cedar Rapids,Linn County,185201
22949,Lovingston,VA,Charlottesville,Nelson County,185169
60421,Elwood,IL,Chicago-Naperville-Elgin,Will County,185153
63377,Silex,MO,St. Louis,Lincoln County,185147
33897,Davenport,FL,Lakeland-Winter Haven,Polk County,185144
83627,Hammett,ID,Mountain Home,Elmore County,185136
12120,Medusa,NY,Albany-Schenectady-Troy,Albany County,185135
55926,Dexter,MN,Austin,Mower County,185129
37737,Friendsville,TN,Knoxville,Blount County,185126
47060,West Harrison,IN,Cincinnati,Dearborn County,185084
89048,Pahrump,NV,Pahrump,Nye County,185080
85208,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,185075
59759,Whitehall,MT,Helena,Jefferson County,185071
56037,Good Thunder,MN,Mankato-North Mankato,Blue Earth County,185067
77302,Conroe,TX,Houston-The Woodlands-Sugar Land,Montgomery County,185061
34981,Fort Pierce,FL,Port St. Lucie,Saint Lucie County,185044
95203,Stockton,CA,Stockton-Lodi,San Joaquin County,185013
82007,Cheyenne,WY,Cheyenne,Laramie County,185010
54311,Green Bay,WI,Green Bay,Brown County,184995
61275,Port Byron,IL,Davenport-Moline-Rock Island,Rock Island County,184949
29566,Little River,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,184936
82930,Evanston,WY,Evanston,Uinta County,184916
97443,Glide,OR,Roseburg,Douglas County,184892
30052,Loganville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,184861
84063,Randlett,UT,Vernal,Uintah County,184834
97453,Mapleton,OR,Eugene,Lane County,184823
06330,Sprague,CT,Norwich-New London,New London County,184822
34291,North Port,FL,North Port-Sarasota-Bradenton,Sarasota County,184818
60402,Berwyn,IL,Chicago-Naperville-Elgin,Cook County,184816
83263,Preston,ID,Logan,Franklin County,184813
32311,Tallahassee,FL,Tallahassee,Leon County,184778
87123,Albuquerque,NM,Albuquerque,Bernalillo County,184769
06002,Bloomfield,CT,Hartford-West Hartford-East Hartford,Hartford County,184765
54904,Oshkosh,WI,Oshkosh-Neenah,Winnebago County,184764
50622,Denver,IA,Waterloo-Cedar Falls,Bremer County,184763
17502,Conoy Township,PA,Lancaster,Lancaster County,184723
78025,Ingram,TX,Kerrville,Kerr County,184719
55119,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,184717
57006,Brookings,SD,Brookings,Brookings County,184715
56273,New London,MN,Willmar,Kandiyohi County,184707
30549,Jefferson,GA,Jefferson,Jackson County,184684
55084,Taylors Falls,MN,Minneapolis-St. Paul-Bloomington,Chisago County,184627
23502,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,184625
53405,Mount Pleasant,WI,Racine,Racine County,184610
04258,Minot,ME,Lewiston-Auburn,Androscoggin County,184593
28405,Wilmington,NC,Wilmington,New Hanover County,184592
38654,Olive Branch,MS,Memphis,DeSoto County,184563
37032,Cedar Hill,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,184556
64443,Easton,MO,St. Joseph,Buchanan County,184549
14840,Wayne,NY,Corning,Steuben County,184534
32065,Orange Park,FL,Jacksonville,Clay County,184534
17301,Paradise Township,PA,York-Hanover,York County,184511
16826,Blanchard,PA,State College,Centre County,184504
08322,Franklin Township,NJ,Philadelphia-Camden-Wilmington,Gloucester County,184497
32607,Gainesville,FL,Gainesville,Alachua County,184469
70719,Brusly,LA,Baton Rouge,West Baton Rouge Parish,184468
48310,Sterling Heights,MI,Detroit-Warren-Dearborn,Macomb County,184458
05735,Castleton,VT,Rutland,Rutland County,184456
89883,West Wendover,NV,Elko,Elko County,184451
97378,Sheridan,OR,Portland-Vancouver-Hillsboro,Yamhill County,184447
06401,Ansonia,CT,New Haven-Milford,New Haven County,184413
08740,Ocean Gate,NJ,New York-Newark-Jersey City,Ocean County,184411
56301,Saint Cloud,MN,St. Cloud,Stearns County,184384
06076,Stafford Springs,CT,Hartford-West Hartford-East Hartford,Tolland County,184364
39157,Ridgeland,MS,Jackson,Madison County,184352
85204,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,184330
27357,Stokesdale,NC,Greensboro-High Point,Rockingham County,184329
76028,Burleson,TX,Dallas-Fort Worth-Arlington,Johnson County,184323
40055,Pendleton,KY,Louisville/Jefferson County,Henry County,184298
01226,Dalton,MA,Pittsfield,Berkshire County,184294
64155,Kansas City,MO,Kansas City,Jackson County,184285
01081,Wales,MA,Springfield,Hampden County,184284
85653,Marana,AZ,Tucson,Pima County,184278
14586,Town Of Henrietta,NY,Rochester,Monroe County,184276
84035,Jensen,UT,Vernal,Uintah County,184270
83448,Sugar City,ID,Rexburg,Madison County,184262
29803,Aiken,SC,Augusta-Richmond County,Aiken County,184240
05257,North Bennington,VT,Bennington,Bennington County,184237
37803,Maryville,TN,Knoxville,Blount County,184218
62693,Williamsville,IL,Springfield,Sangamon County,184195
02910,Cranston,RI,Providence-Warwick,Providence County,184172
30564,Murrayville,GA,Gainesville,Hall County,184170
04049,Limington,ME,Portland-South Portland,York County,184162
13215,Onondaga,NY,Syracuse,Onondaga County,184154
37073,Greenbrier,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,184094
35111,Lake View,AL,Tuscaloosa,Tuscaloosa County,184093
23703,Portsmouth,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,184078
97903,Brogan,OR,Ontario,Malheur County,184067
60549,Serena,IL,Ottawa-Peru,La Salle County,184067
32754,Mims,FL,Palm Bay-Melbourne-Titusville,Brevard County,184045
98330,Eatonville,WA,Seattle-Tacoma-Bellevue,Pierce County,184026
78671,Stonewall,TX,Fredericksburg,Gillespie County,183994
07416,Franklin,NJ,New York-Newark-Jersey City,Sussex County,183958
61736,Downs,IL,Bloomington,McLean County,183918
03276,Northfield,NH,Concord,Merrimack County,183873
19505,Washington Township,PA,Reading,Berks County,183871
48054,East China,MI,Detroit-Warren-Dearborn,Saint Clair County,183857
12047,Cohoes,NY,Albany-Schenectady-Troy,Albany County,183793
77481,Thompsons,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,183784
97348,Halsey,OR,Albany,Linn County,183778
01069,Palmer,MA,Springfield,Hampden County,183753
12416,Town Of Shandaken,NY,Kingston,Ulster County,183734
06512,East Haven,CT,New Haven-Milford,New Haven County,183701
99161,Palouse,WA,Pullman,Whitman County,183686
44235,Homerville,OH,Cleveland-Elyria,Medina County,183638
68152,Omaha,NE,Omaha-Council Bluffs,Douglas County,183635
00830,Skull Valley,AZ,Prescott,Yavapai County,183617
62294,Troy,IL,St. Louis,Madison County,183609
60468,Peotone,IL,Chicago-Naperville-Elgin,Will County,183608
60133,Hanover Park,IL,Chicago-Naperville-Elgin,DuPage County,183600
31326,Rincon,GA,Savannah,Effingham County,183592
74133,Tulsa,OK,Tulsa,Tulsa County,183569
28792,Hendersonville,NC,Asheville,Henderson County,183551
08106,Audubon,NJ,Philadelphia-Camden-Wilmington,Camden County,183534
83524,Culdesac,ID,Lewiston,Nez Perce County,183485
27243,Efland,NC,Durham-Chapel Hill,Orange County,183473
32653,Gainesville,FL,Gainesville,Alachua County,183471
22580,Woodford,VA,Richmond,Caroline County,183444
29609,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,183434
77461,Needville,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,183429
33460,Lake Worth,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,183428
01339,Charlemont,MA,Greenfield Town,Franklin County,183409
77041,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,183406
01475,Winchendon,MA,Worcester,Worcester County,183394
46236,Lawrence,IN,Indianapolis-Carmel-Anderson,Marion County,183364
18067,Northampton,PA,Allentown-Bethlehem-Easton,Northampton County,183360
92382,Running Springs,CA,Riverside-San Bernardino-Ontario,San Bernardino County,183353
12204,Menands,NY,Albany-Schenectady-Troy,Albany County,183303
05667,Plainfield,VT,Barre,Washington County,183301
17304,Menallen Township,PA,Gettysburg,Adams County,183296
77440,Palacios,TX,Bay City,Matagorda County,183289
85929,Lakeside,AZ,Show Low,Navajo County,183267
98337,Bremerton,WA,Bremerton-Silverdale,Kitsap County,183238
79098,Wildorado,TX,Amarillo,Oldham County,183234
16841,Howard Township,PA,State College,Centre County,183223
03455,Marlborough,NH,Keene,Cheshire County,183203
63376,Saint Peters,MO,St. Louis,Saint Charles County,183196
23608,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,183191
29642,Easley,SC,Greenville-Anderson-Mauldin,Pickens County,183170
55075,South Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Dakota County,183163
17581,Terre Hill,PA,Lancaster,Lancaster County,183149
12062,Town of Nassau,NY,Albany-Schenectady-Troy,Rensselaer County,183120
72227,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,183114
19033,Folsom,PA,Philadelphia-Camden-Wilmington,Delaware County,183105
85302,Glendale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,183098
17202,Hamilton Township,PA,Chambersburg-Waynesboro,Franklin County,183093
43324,Huntsville,OH,Bellefontaine,Logan County,183080
03446,Swanzey,NH,Keene,Cheshire County,183061
18707,Mountain Top,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne County,183054
08028,Glassboro,NJ,Philadelphia-Camden-Wilmington,Gloucester County,183029
93263,Shafter,CA,Bakersfield,Kern County,183029
29116,Orangeburg,SC,Orangeburg,Orangeburg County,183023
54964,Utica,WI,Oshkosh-Neenah,Winnebago County,183018
21864,Stockton,MD,Salisbury,Worcester County,183015
05463,Isle La Motte,VT,Burlington-South Burlington,Grand Isle County,183013
84722,Central,UT,St. George,Washington County,183006
08317,Weymouth Township,NJ,Atlantic City-Hammonton,Atlantic County,182968
74055,Owasso,OK,Tulsa,Tulsa County,182952
46741,Grabill,IN,Fort Wayne,Allen County,182948
23424,Carrollton,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,182937
55919,Brownsville,MN,La Crosse-Onalaska,Houston County,182922
05040,Corinth,VT,Claremont-Lebanon,Orange County,182890
43146,Orient,OH,Columbus,Pickaway County,182882
49267,Ottawa Lake,MI,Monroe,Monroe County,182834
87567,Santa Cruz,NM,Santa Fe,Santa Fe County,182820
36526,Daphne,AL,Daphne-Fairhope-Foley,Baldwin County,182818
17322,Chanceford Township,PA,York-Hanover,York County,182810
42104,Bowling Green,KY,Bowling Green,Warren County,182771
17580,West Earl Township,PA,Lancaster,Lancaster County,182768
84337,Tremonton,UT,Ogden-Clearfield,Box Elder County,182741
87044,Ponderosa,NM,Albuquerque,Sandoval County,182739
32118,Daytona Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,182735
45371,Tipp City,OH,Dayton,Miami County,182700
31565,Waverly,GA,St. Marys,Camden County,182690
22427,Rappahannock Academy,VA,Richmond,Caroline County,182684
07422,Highland Lake,NJ,New York-Newark-Jersey City,Sussex County,182668
43528,Holland,OH,Toledo,Lucas County,182665
16020,Venango Township,PA,Pittsburgh,Butler County,182651
97317,Salem,OR,Salem,Marion County,182623
14228,Town Of Amherst,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,182612
05441,Bakersfield,VT,Burlington-South Burlington,Franklin County,182589
56001,Mankato,MN,Mankato-North Mankato,Blue Earth County,182555
40047,Mount Washington,KY,Louisville/Jefferson County,Bullitt County,182549
98583,Elma,WA,Aberdeen,Grays Harbor County,182546
32958,Sebastian,FL,Sebastian-Vero Beach,Indian River County,182544
04259,Monmouth,ME,Augusta-Waterville,Kennebec County,182537
68003,Ashland,NE,Omaha-Council Bluffs,Saunders County,182504
54644,Mindoro,WI,La Crosse-Onalaska,La Crosse County,182483
21822,Eden,MD,Salisbury,Somerset County,182472
99403,Clarkston,WA,Lewiston,Asotin County,182461
37214,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,182447
22952,Lyndhurst,VA,Staunton-Waynesboro,Augusta County,182445
93274,Tulare,CA,Visalia-Porterville,Tulare County,182434
50125,Indianola,IA,Des Moines-West Des Moines,Warren County,182417
08225,Northfield,NJ,Atlantic City-Hammonton,Atlantic County,182413
12466,Port Ewen,NY,Kingston,Ulster County,182397
03595,Carroll,NH,Berlin,Coos County,182387
28570,Newport,NC,Morehead City,Carteret County,182374
99126,Colville,WA,Spokane-Spokane Valley,Stevens County,182361
70647,Iowa,LA,Lake Charles,Calcasieu Parish,182353
06243,Killingly,CT,Worcester,Windham County,182317
12411,Ulster,NY,Kingston,Ulster County,182314
37909,Knoxville,TN,Knoxville,Knox County,182284
41001,Alexandria,KY,Cincinnati,Campbell County,182281
12446,Town of Rochester,NY,Kingston,Ulster County,182261
78041,Laredo,TX,Laredo,Webb County,182259
97838,Hermiston,OR,Hermiston-Pendleton,Umatilla County,182251
33313,Lauderhill,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,182240
35814,Madison,AL,Huntsville,Madison County,182227
29450,Huger,SC,Charleston-North Charleston,Berkeley County,182224
24095,Goodview,VA,Lynchburg,Bedford County,182212
63052,Imperial,MO,St. Louis,Jefferson County,182198
82932,Farson,WY,Rock Springs,Sweetwater County,182184
46356,Lowell,IN,Chicago-Naperville-Elgin,Lake County,182178
79606,Abilene,TX,Abilene,Taylor County,182177
53714,Madison,WI,Madison,Dane County,182157
28012,Belmont,NC,Charlotte-Concord-Gastonia,Gaston County,182155
49676,Rapid City,MI,Traverse City,Kalkaska County,182152
46202,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,182114
63110,Saint Louis,MO,St. Louis,Saint Louis City,182104
12208,Albany,NY,Albany-Schenectady-Troy,Albany County,182094
52767,Bettendorf,IA,Davenport-Moline-Rock Island,Scott County,182094
06511,New Haven,CT,New Haven-Milford,New Haven County,182084
98850,Rock Island,WA,Wenatchee,Douglas County,182059
08244,Somers Point,NJ,Atlantic City-Hammonton,Atlantic County,182051
95974,Richvale,CA,Chico,Butte County,182051
23503,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,182021
03264,Plymouth,NH,Claremont-Lebanon,Grafton County,182018
78724,Austin,TX,Austin-Round Rock,Travis County,182017
60111,Clare,IL,Chicago-Naperville-Elgin,DeKalb County,181964
33068,North Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,181960
89032,North Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,181953
01603,Worcester,MA,Worcester,Worcester County,181947
12823,Town of Greenwich,NY,Glens Falls,Washington County,181944
01550,Southbridge,MA,Worcester,Worcester County,181932
24440,Greenville,VA,Staunton-Waynesboro,Augusta County,181910
01040,Holyoke,MA,Springfield,Hampden County,181908
76082,Springtown,TX,Dallas-Fort Worth-Arlington,Parker County,181893
14025,Town Of Boston,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,181885
26505,Morgantown,WV,Morgantown,Monongalia County,181858
27545,Knightdale,NC,Raleigh,Wake County,181833
71201,Monroe,LA,Monroe,Ouachita Parish,181797
23084,Kents Store,VA,Charlottesville,Fluvanna County,181788
47122,Georgetown,IN,Louisville/Jefferson County,Floyd County,181777
97420,Coos Bay,OR,Coos Bay,Coos County,181770
85629,Sahuarita,AZ,Tucson,Pima County,181747
12513,Town Of Claverack,NY,Hudson,Columbia County,181647
19565,Wernersville,PA,Reading,Berks County,181605
17353,Franklin Township,PA,Gettysburg,Adams County,181585
53954,Pardeeville,WI,Madison,Columbia County,181584
19533,Bern Township,PA,Reading,Berks County,181549
83404,Idaho Falls,ID,Idaho Falls,Bonneville County,181546
08094,Monroe Township,NJ,Philadelphia-Camden-Wilmington,Gloucester County,181518
68462,Waverly,NE,Lincoln,Lancaster County,181507
04091,Baldwin,ME,Portland-South Portland,Cumberland County,181493
17501,Akron,PA,Lancaster,Lancaster County,181473
75650,Hallsville,TX,Marshall,Harrison County,181472
83427,Iona,ID,Idaho Falls,Bonneville County,181451
35146,Springville,AL,Birmingham-Hoover,Saint Clair County,181436
95443,Lucerne,CA,Clearlake,Lake County,181431
89406,Fallon,NV,Fallon,Churchill County,181419
60914,Bourbonnais,IL,Kankakee,Kankakee County,181417
18211,West Penn Township,PA,Pottsville,Schuylkill County,181413
60107,Streamwood,IL,Chicago-Naperville-Elgin,Cook County,181371
58641,Lefor,ND,Dickinson,Stark County,181361
85933,Overgaard,AZ,Show Low,Navajo County,181357
60458,Justice,IL,Chicago-Naperville-Elgin,Cook County,181346
58015,Christine,ND,Wahpeton,Richland County,181325
12198,North Greenbush,NY,Albany-Schenectady-Troy,Rensselaer County,181312
21607,Barclay,MD,Baltimore-Columbia-Towson,Queen Annes County,181293
17754,Montoursville,PA,Williamsport,Lycoming County,181290
85552,Thatcher,AZ,Safford,Graham County,181288
49534,Walker,MI,Grand Rapids-Wyoming,Kent County,181268
65010,Ashland,MO,Columbia,Boone County,181261
49323,Dorr,MI,Holland,Allegan County,181255
76179,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,181246
17319,Newberry Township,PA,York-Hanover,York County,181241
22946,Keene,VA,Charlottesville,Albemarle County,181234
15007,Richland Township,PA,Pittsburgh,Allegheny County,181198
93215,Delano,CA,Bakersfield,Kern County,181186
85353,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,181163
95972,Bangor,CA,Chico,Butte County,181156
12085,Guilderland,NY,Albany-Schenectady-Troy,Albany County,181141
52253,Lisbon,IA,Cedar Rapids,Linn County,181140
22546,Ruther Glen,VA,Richmond,Caroline County,181139
37080,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,181117
56082,Saint Peter,MN,Mankato-North Mankato,Nicollet County,181079
57501,Pierre,SD,Pierre,Hughes County,181076
77833,Brenham,TX,Brenham,Washington County,181065
83822,Oldtown,ID,Sandpoint,Bonner County,181052
66547,Wamego,KS,Manhattan,Pottawatomie County,181050
08090,Oak Valley,NJ,Philadelphia-Camden-Wilmington,Gloucester County,181050
37031,Castalian Springs,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,181045
76266,Sanger,TX,Dallas-Fort Worth-Arlington,Denton County,181036
03262,Woodstock,NH,Claremont-Lebanon,Grafton County,181033
35143,Shelby,AL,Birmingham-Hoover,Shelby County,181028
89102,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,181016
27282,High Point,NC,Greensboro-High Point,Guilford County,181014
61517,Brimfield,IL,Peoria,Peoria County,180955
17362,North Codorus Township,PA,York-Hanover,York County,180942
03452,Jaffrey,NH,Keene,Cheshire County,180934
06241,Killingly,CT,Worcester,Windham County,180921
47630,Newburgh,IN,Evansville,Warrick County,180874
06052,New Britain,CT,Hartford-West Hartford-East Hartford,Hartford County,180845
28080,Iron Station,NC,Charlotte-Concord-Gastonia,Lincoln County,180841
44685,Uniontown,OH,Canton-Massillon,Stark County,180840
33765,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,180810
35114,Alabaster,AL,Birmingham-Hoover,Shelby County,180791
54986,Winneconne,WI,Oshkosh-Neenah,Winnebago County,180786
59487,Vaughn,MT,Great Falls,Cascade County,180776
55421,Columbia Heights,MN,Minneapolis-St. Paul-Bloomington,Anoka County,180737
96757,Kaunakakai,HI,Kahului-Wailuku-Lahaina,Maui County,180685
02860,Pawtucket,RI,Providence-Warwick,Providence County,180685
60552,Somonauk,IL,Ottawa-Peru,La Salle County,180666
05483,Sheldon,VT,Burlington-South Burlington,Franklin County,180644
55371,Princeton,MN,Minneapolis-St. Paul-Bloomington,Mille Lacs County,180633
64448,Faucett,MO,St. Joseph,Buchanan County,180625
50324,Windsor Heights,IA,Des Moines-West Des Moines,Polk County,180615
24550,Evington,VA,Lynchburg,Campbell County,180606
95966,Oroville,CA,Chico,Butte County,180596
83311,Albion,ID,Burley,Cassia County,180595
19901,Dover,DE,Dover,Kent County,180562
54467,Plover,WI,Stevens Point,Portage County,180559
49408,Fennville,MI,Holland,Allegan County,180542
67101,Maize,KS,Wichita,Sedgwick County,180533
67052,Goddard,KS,Wichita,Sedgwick County,180496
55339,Hamburg,MN,Minneapolis-St. Paul-Bloomington,Carver County,180489
37130,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,180482
98241,Darrington,WA,Seattle-Tacoma-Bellevue,Snohomish County,180476
60452,Oak Forest,IL,Chicago-Naperville-Elgin,Cook County,180474
27281,Foxfire,NC,Pinehurst-Southern Pines,Moore County,180444
58079,Wheatland,ND,Fargo,Cass County,180426
63088,Valley Park,MO,St. Louis,Saint Louis County,180412
19148,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,180403
66071,Paola,KS,Kansas City,Miami County,180394
29906,Beaufort,SC,Hilton Head Island-Bluffton-Beaufort,Beaufort County,180367
19551,Robesonia,PA,Reading,Berks County,180363
17073,Newmanstown,PA,Lebanon,Lebanon County,180341
64011,Bates City,MO,Kansas City,Lafayette County,180309
93618,Dinuba,CA,Visalia-Porterville,Tulare County,180308
75605,Longview,TX,Longview,Gregg County,180291
85015,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,180288
14886,Ulysses,NY,Ithaca,Tompkins County,180208
31322,Pooler,GA,Savannah,Chatham County,180157
41005,Burlington,KY,Cincinnati,Boone County,180144
24149,Riner,VA,Blacksburg-Christiansburg-Radford,Montgomery County,180143
50647,Janesville,IA,Waterloo-Cedar Falls,Bremer County,180141
17047,Southwest Madison Township,PA,Harrisburg-Carlisle,Perry County,180140
06382,Montville,CT,Norwich-New London,New London County,180119
33409,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,180091
12046,Town of Coeymans,NY,Albany-Schenectady-Troy,Albany County,180089
44094,Willoughby,OH,Cleveland-Elyria,Lake County,180078
28728,Enka,NC,Asheville,Buncombe County,180074
33570,Ruskin,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,180061
30078,Snellville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,180050
58656,Taylor,ND,Dickinson,Stark County,180027
55943,Houston,MN,La Crosse-Onalaska,Houston County,180025
37738,Gatlinburg,TN,Sevierville,Sevier County,180009
12435,Town Of Wawarsing,NY,Kingston,Ulster County,179988
97826,Echo,OR,Hermiston-Pendleton,Umatilla County,179973
22850,Singers Glen,VA,Harrisonburg,Rockingham County,179959
27703,Durham,NC,Durham-Chapel Hill,Durham County,179914
37828,Norris,TN,Knoxville,Anderson County,179911
01610,Worcester,MA,Worcester,Worcester County,179906
55952,Lewiston,MN,Winona,Winona County,179905
44273,Seville,OH,Cleveland-Elyria,Medina County,179900
17302,Airville,PA,York-Hanover,York County,179896
